split,row_index,image,description,word_count,named_feature_count,generic_no_feature_claim,image_exists,width,height,mode,bytes,mentions_road,mentions_intersection,mentions_water,mentions_green_area,mentions_building_poi,mentions_label,mentions_direction,heuristic_quality_flags
MapTrain,88,16_202.jpg,"The google map shows a light green area with a blue line labeled ""Sunken Branch,"" indicating a waterway. The waterway has a few curves and branches off into smaller streams. The surrounding area appears to be relatively flat, with no additional geographic features marked.",44,2,True,True,1024,1024,RGB,36978,False,False,False,True,False,True,False,no_direction_or_relation;generic_no_feature_claim
MapTrain,89,16_203.jpg,"The google map shows two labeled locations: ""BASF Corporation"" and ""Ciba-Geigy Corporation Superfund Site."" These are represented by markers. The map includes blue shapes indicating areas or buildings associated with these entities. The BASF Corporation is located to the north, while the Ciba-Geigy Corporation Superfund Site is situated to the south. The map features roads or pathways connecting these areas, with a general layout suggesting an industrial or corporate setting.",72,2,False,True,1024,1024,RGB,68137,False,False,False,False,False,True,True,
MapTrain,90,16_204.jpg,"The google map shows a small area with two main roads: Mason Dr and Creagh Knoll Ln. Mason Dr runs horizontally and intersects with Creagh Knoll Ln, which extends vertically. There is a circular road segment at the top of Mason Dr. The surrounding area is shaded in light green, indicating open or undeveloped land.",55,4,False,True,1024,1024,RGB,45285,True,False,False,True,False,False,True,
MapTrain,91,16_205.jpg,"The google map shows a section of an area with a road labeled ""Reservoir Rd"" running vertically on the left side. To the right, there is a location marked ""CZ Woodworking"" near a road named ""Bramble Ln,"" which branches off into smaller paths. The background is shaded green, indicating a possible park or wooded area. A blue line on the left suggests a water feature, such as a stream or river.",71,5,False,True,1024,1024,RGB,63182,True,False,True,True,False,True,True,
MapTrain,92,16_206.jpg,"The google map shows a section of Garrett Mill Road running diagonally from the top left to the bottom right. The surrounding area is shaded in light green, indicating a natural or undeveloped area. There are no additional geographic entities or landmarks visible on this map section.",47,1,True,True,1024,1024,RGB,33852,True,False,False,True,False,False,True,generic_no_feature_claim
MapTrain,93,16_208.jpg,"The google map shows a section of a neighborhood with three streets: Ridge Rd, Huberta St, and Margaret St. Ridge Rd runs horizontally across the top, while Huberta St intersects it vertically. Margaret St runs horizontally near the bottom, intersecting with Huberta St. The area is lightly shaded, indicating a possible residential or suburban setting.",55,6,False,True,1024,1024,RGB,47120,True,False,False,False,False,False,True,
MapTrain,94,16_209.jpg,"The google map shows a location labeled ""Stonehenge Stables"" situated near the intersection of Mercer Road and Matthews Road. Mine Brook is depicted running parallel to these roads. The area appears to be in a rural or semi-rural setting, with roads and a water feature marked.",47,3,False,True,1024,1024,RGB,68732,True,False,True,True,False,True,False,no_direction_or_relation
MapTrain,95,16_21.jpg,"The google map shows a section of a road labeled ""Sheaff Ln"" intersecting with another road. There is a small body of water nearby. A location marked ""Mathers Mill"" is indicated with an icon suggesting an educational facility. The area is surrounded by green, likely representing vegetation or open space.",50,3,False,True,1024,1024,RGB,57957,True,False,True,True,True,True,False,no_direction_or_relation
MapTrain,96,16_210.jpg,"The google map shows a section with two labeled roads: Range Rd at the top and Margaret St at the bottom. A blue line, likely representing a river or stream, runs horizontally between the roads. The area around the blue line is shaded green, possibly indicating a park or green space.",51,2,False,True,1024,1024,RGB,51572,True,False,True,True,False,True,True,
MapTrain,97,16_211.jpg,"The google map shows a network of roads in a lightly populated area. Freed Road runs vertically, intersecting with Lori Lane, which runs horizontally. Rothschild Lane branches off from Lori Lane towards the southwest. The surrounding area is shaded in light green, indicating open or undeveloped land.",47,4,False,True,1024,1024,RGB,52186,True,False,False,True,False,False,False,no_direction_or_relation
MapTrain,98,16_212.jpg,"The google map shows a section of Penns Park Road, which runs horizontally across the image. The surrounding area is shaded in green, indicating a likely rural or undeveloped region. There are no additional geographic entities or landmarks visible on this map segment.",43,1,True,True,1024,1024,RGB,31060,True,False,False,True,False,False,False,no_direction_or_relation;generic_no_feature_claim
MapTrain,99,16_214.jpg,"The google map shows a section of an area near Mercer Lake. The Boathouse at Mercer Lake is located near the water. The September 11 Memorial is situated to the south of the lake. The map includes green areas indicating parks or natural spaces, and there are roads connecting these locations.",51,2,False,True,1024,1024,RGB,89394,False,False,True,True,False,False,True,
MapTrain,100,16_216.jpg,"The google map shows a section of land featuring Cranbury Brook, which flows diagonally from the northwest to the southeast. Dugans Grove Road runs parallel to the brook on the eastern side. The surrounding area is shaded green, indicating a natural or park-like environment. There are no additional geographic entities or labels visible.",54,1,True,True,1024,1024,RGB,48452,True,False,False,True,False,False,False,no_direction_or_relation;generic_no_feature_claim
MapTrain,101,16_217.jpg,"The google map shows a location marked as ""Pinch of Perfection Lawncare"" situated near the intersection of Heflin Road and Dieber Road. The area appears to be a network of roads with some open spaces or fields surrounding the marked location.",41,3,False,True,1024,1024,RGB,54984,True,False,False,False,False,False,False,no_direction_or_relation
MapTrain,102,16_218.jpg,"The google map shows a section of an area with several roads. Koffel Road runs diagonally from the northwest to the southeast. Oak Park Road intersects Koffel Road from the southwest. Colonial Drive branches off Oak Park Road. There is a marked location labeled ""M&K Contractors"" near the intersection of Koffel Road and another road.",56,7,False,True,1024,1024,RGB,70318,True,False,False,True,False,True,False,no_direction_or_relation
MapTrain,103,16_22.jpg,"The google map shows a section of an area with a road labeled ""Ellisdale Rd"" running horizontally. There is a blue line representing a waterway or river crossing the top part of the map. The surrounding area is shaded in light green, indicating land or vegetation. There are no additional labels or features visible.",54,2,False,True,1024,1024,RGB,35804,True,False,True,True,False,True,True,
MapTrain,104,16_220.jpg,"The google map shows a location marked as ""Heidelberg Materials, Aggregates, Asphalt."" It is situated near a road that runs vertically along the left side of the map. The surrounding area is shaded in green, indicating a likely natural or undeveloped region.",42,1,False,True,1024,1024,RGB,43111,True,False,False,True,False,False,True,
MapTrain,105,16_221.jpg,"The google map shows a light green area with a road running diagonally from the bottom left to the top right. There is a location marked ""Grace Point"" with a cross symbol, indicating a religious site, situated near the top center of the map. The background suggests a rural or less densely populated area.",54,1,False,True,1024,1024,RGB,40037,True,False,False,True,False,False,True,
MapTrain,106,16_223.jpg,"The google map shows a section of a road network with several labeled locations. ""The Arc Mercer"" is located near the top left, while ""Mon Cheri Bridals"" is situated centrally. ""Agencia Transportes Zuleta Trenton/Ewing"" is positioned towards the bottom left. Roads such as Ludlow and Kilmer Drive are visible, indicating connectivity between these points.",55,4,False,True,1024,1024,RGB,85824,True,False,False,False,False,True,True,
